n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,5.015613962809244847e-02,4.882238616943359449e-02,1.333753458658853974e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,5.026670405069987024e-02,4.883198343912760475e-02,1.434720611572265492e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,5.046105448404947930e-02,4.886738255818685178e-02,1.593671925862627514e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,5.047192840576172207e-02,4.886984125773111837e-02,1.602087148030603703e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,5.045726318359374657e-02,4.887078450520833395e-02,1.586478678385412622e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,5.048186543782551966e-02,4.887404047648111899e-02,1.607824961344400672e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,5.048242543538411509e-02,4.887711079915364742e-02,1.605314636230467662e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,5.050242741902669086e-02,4.887946879069010597e-02,1.622958628336584885e-03
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,5.051335627237955872e-02,4.888144785563151157e-02,1.631908416748047153e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,5.049785766601562476e-02,4.888450571695963226e-02,1.613351949055992496e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,5.051113459269205436e-02,4.888789342244466429e-02,1.623241170247390064e-03
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,5.054345321655273615e-02,4.889050013224283814e-02,1.652953084309898013e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,5.054157663981119486e-02,4.889456329345703151e-02,1.647013346354163355e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,5.052559636433918977e-02,4.889741465250650732e-02,1.628181711832682454e-03
