n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.807000000000000000e+03,3.370000000000000000e+02,5.485026041666666435e-02,1.158463734944661511e-01,1.122535888671875037e-01,3.592784627278647336e-03
5.811000000000000000e+03,3.330000000000000000e+02,5.419921875000000000e-02,1.158750406901041669e-01,1.122787831624348920e-01,3.596257527669274867e-03
5.815000000000000000e+03,3.290000000000000000e+02,5.354817708333333565e-02,1.158994171142578161e-01,1.122956756591796806e-01,3.603741455078135481e-03
5.819000000000000000e+03,3.250000000000000000e+02,5.289713541666666435e-02,1.158784790039062568e-01,1.123198893229166717e-01,3.558589680989585058e-03
5.823000000000000000e+03,3.210000000000000000e+02,5.224609375000000000e-02,1.158665445963541624e-01,1.123383107503255207e-01,3.528233846028641651e-03
5.827000000000000000e+03,3.170000000000000000e+02,5.159505208333333565e-02,1.159068094889322970e-01,1.123548807779947978e-01,3.551928710937499178e-03
5.831000000000000000e+03,3.130000000000000000e+02,5.094401041666666435e-02,1.159139078776041665e-01,1.123770111083984419e-01,3.536896769205724600e-03
5.835000000000000000e+03,3.090000000000000000e+02,5.029296875000000000e-02,1.159586649576822975e-01,1.123982482910156205e-01,3.560416666666676999e-03
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,1.159754679361979235e-01,1.124252532958984335e-01,3.550214640299489965e-03
5.843000000000000000e+03,3.010000000000000000e+02,4.899088541666666435e-02,1.160454986572265618e-01,1.124410532633463577e-01,3.604445393880204018e-03
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,1.160576385498046925e-01,1.124695312500000044e-01,3.588107299804688122e-03
5.851000000000000000e+03,2.930000000000000000e+02,4.768880208333333565e-02,1.160449554443359343e-01,1.124899576822916691e-01,3.554997762044265208e-03
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,1.161528218587239564e-01,1.125138000488281192e-01,3.639021809895837123e-03
5.859000000000000000e+03,2.850000000000000000e+02,4.638671875000000000e-02,1.161492563883463475e-01,1.125415659586588568e-01,3.607690429687490652e-03
