n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,5.876998850504557004e-02,5.686331227620442658e-02,1.906676228841143461e-03
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,5.879208831787109679e-02,5.686936442057291541e-02,1.922723897298181384e-03
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,5.879391276041666392e-02,5.687379048665364839e-02,1.920122273763015530e-03
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,5.882826385498046706e-02,5.688106587727864705e-02,1.947197977701820015e-03
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,5.881636505126953268e-02,5.688571217854817424e-02,1.930652872721358437e-03
5.879000000000000000e+03,2.650000000000000000e+02,4.313151041666666435e-02,5.882978668212890394e-02,5.689333801269531171e-02,1.936448669433592229e-03
5.887000000000000000e+03,2.570000000000000000e+02,4.182942708333333565e-02,5.888217366536458580e-02,5.690184529622396153e-02,1.980328369140624267e-03
5.895000000000000000e+03,2.490000000000000000e+02,4.052734375000000000e-02,5.889519958496093610e-02,5.691150563557943048e-02,1.983693949381505617e-03
5.903000000000000000e+03,2.410000000000000000e+02,3.922526041666666435e-02,5.891510264078776010e-02,5.692148691813150863e-02,1.993615722656251477e-03
5.911000000000000000e+03,2.330000000000000000e+02,3.792317708333333565e-02,5.892662506103515940e-02,5.693200073242187659e-02,1.994624328613282815e-03
5.919000000000000000e+03,2.250000000000000000e+02,3.662109375000000000e-02,5.895695190429687399e-02,5.694441630045572744e-02,2.012535603841146548e-03
5.927000000000000000e+03,2.170000000000000000e+02,3.531901041666666435e-02,5.897778828938802370e-02,5.695948638916015910e-02,2.018301900227864598e-03
5.935000000000000000e+03,2.090000000000000000e+02,3.401692708333333565e-02,5.897245279947916502e-02,5.697444254557291338e-02,1.998010253906251643e-03
5.943000000000000000e+03,2.010000000000000000e+02,3.271484375000000000e-02,5.901540120442708148e-02,5.699191589355468573e-02,2.023485310872395748e-03
5.951000000000000000e+03,1.930000000000000000e+02,3.141276041666666435e-02,5.908908793131510684e-02,5.701335296630859195e-02,2.075734965006514887e-03
5.959000000000000000e+03,1.850000000000000000e+02,3.011067708333333218e-02,5.909353485107422116e-02,5.703416137695312832e-02,2.059373474121092840e-03
5.967000000000000000e+03,1.770000000000000000e+02,2.880859375000000000e-02,5.914463602701822836e-02,5.706157277425129987e-02,2.083063252766928497e-03
5.975000000000000000e+03,1.690000000000000000e+02,2.750651041666666782e-02,5.919769846598307156e-02,5.709400278727213424e-02,2.103695678710937322e-03
5.983000000000000000e+03,1.610000000000000000e+02,2.620442708333333218e-02,5.926047668457030959e-02,5.713244069417317689e-02,2.128035990397132704e-03
5.991000000000000000e+03,1.530000000000000000e+02,2.490234375000000000e-02,5.933952331542968750e-02,5.717350616455078166e-02,2.166017150878905839e-03
5.999000000000000000e+03,1.450000000000000000e+02,2.360026041666666782e-02,5.940203603108724223e-02,5.722344614664713613e-02,2.178589884440106095e-03
6.007000000000000000e+03,1.370000000000000000e+02,2.229817708333333218e-02,5.948524068196614500e-02,5.728032735188801766e-02,2.204913330078127343e-03
6.015000000000000000e+03,1.290000000000000000e+02,2.099609375000000000e-02,5.958120168050130144e-02,5.734646504720052052e-02,2.234736633300780928e-03
6.023000000000000000e+03,1.210000000000000000e+02,1.969401041666666782e-02,5.972142130533854287e-02,5.743632354736328410e-02,2.285097757975258770e-03
6.031000000000000000e+03,1.130000000000000000e+02,1.839192708333333218e-02,5.987219390869140401e-02,5.757766469319661184e-02,2.294529215494792163e-03
6.039000000000000000e+03,1.050000000000000000e+02,1.708984375000000000e-02,6.034634653727213860e-02,5.785432484944661585e-02,2.492021687825522747e-03
6.047000000000000000e+03,9.700000000000000000e+01,1.578776041666666782e-02,6.213343098958333532e-02,5.881991882324218851e-02,3.313512166341146814e-03
6.055000000000000000e+03,8.900000000000000000e+01,1.448567708333333391e-02,6.687523651123046531e-02,6.132266387939452890e-02,5.552572631835936412e-03
6.063000000000000000e+03,8.100000000000000000e+01,1.318359375000000000e-02,7.511487223307292127e-02,6.543665211995443320e-02,9.678220113118488066e-03
6.071000000000000000e+03,7.300000000000000000e+01,1.188151041666666609e-02,8.790155131022135693e-02,7.315242411295573566e-02,1.474912719726562127e-02
6.079000000000000000e+03,6.500000000000000000e+01,1.057942708333333391e-02,1.082385096232096333e-01,8.434041188557943325e-02,2.389809773763020007e-02
6.087000000000000000e+03,5.700000000000000000e+01,9.277343750000000000e-03,1.398035481770833199e-01,1.026000752766927093e-01,3.720347290039061061e-02
6.095000000000000000e+03,4.900000000000000000e+01,7.975260416666666088e-03,1.825450032552083379e-01,1.295188181559244756e-01,5.302618509928386237e-02
6.103000000000000000e+03,4.100000000000000000e+01,6.673177083333333044e-03,2.396472859700520819e-01,1.623798380533854058e-01,7.726744791666667611e-02
6.111000000000000000e+03,3.300000000000000000e+01,5.371093750000000000e-03,3.199566446940104170e-01,2.110093383789062582e-01,1.089473063151041587e-01
6.119000000000000000e+03,2.500000000000000000e+01,4.069010416666666956e-03,4.198431762695312708e-01,2.776524088541666435e-01,1.421907674153646273e-01
6.127000000000000000e+03,1.700000000000000000e+01,2.766927083333333478e-03,5.582468505859374819e-01,3.816807373046874896e-01,1.765661132812499923e-01
6.135000000000000000e+03,9.000000000000000000e+00,1.464843750000000000e-03,7.620204142252604562e-01,5.758344238281249972e-01,1.861859903971354591e-01
6.143000000000000000e+03,1.000000000000000000e+00,1.627604166666666576e-04,9.676287597656250128e-01,9.254961669921875078e-01,4.213259277343750497e-02
