n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.943000000000000000e+03,2.010000000000000000e+02,3.271484375000000000e-02,9.600177307128905657e-02,9.372154541015624563e-02,2.280227661132810946e-03
5.951000000000000000e+03,1.930000000000000000e+02,3.141276041666666435e-02,9.604959716796875047e-02,9.376305236816406818e-02,2.286544799804682282e-03
5.959000000000000000e+03,1.850000000000000000e+02,3.011067708333333218e-02,9.609207458496094034e-02,9.381151123046875540e-02,2.280563354492184946e-03
5.967000000000000000e+03,1.770000000000000000e+02,2.880859375000000000e-02,9.618914082845052282e-02,9.386787414550781805e-02,2.321266682942704773e-03
5.975000000000000000e+03,1.690000000000000000e+02,2.750651041666666782e-02,9.629946441650390210e-02,9.393658548990885260e-02,2.362878926595049500e-03
5.983000000000000000e+03,1.610000000000000000e+02,2.620442708333333218e-02,9.648204243977864802e-02,9.402829284667968412e-02,2.453749593098963899e-03
5.991000000000000000e+03,1.530000000000000000e+02,2.490234375000000000e-02,9.657345275878906343e-02,9.413460133870442392e-02,2.438851420084639510e-03
5.999000000000000000e+03,1.450000000000000000e+02,2.360026041666666782e-02,9.675350341796874754e-02,9.426323598225910816e-02,2.490267435709639376e-03
6.007000000000000000e+03,1.370000000000000000e+02,2.229817708333333218e-02,9.689900309244792176e-02,9.442724812825520342e-02,2.471754964192718340e-03
6.015000000000000000e+03,1.290000000000000000e+02,2.099609375000000000e-02,9.717133585611979762e-02,9.460795186360676512e-02,2.563383992513032505e-03
6.023000000000000000e+03,1.210000000000000000e+02,1.969401041666666782e-02,9.746600138346353526e-02,9.487307230631510102e-02,2.592929077148434236e-03
6.031000000000000000e+03,1.130000000000000000e+02,1.839192708333333218e-02,9.785639139811197484e-02,9.521038055419922541e-02,2.646010843912749433e-03
6.039000000000000000e+03,1.050000000000000000e+02,1.708984375000000000e-02,9.820234883626302591e-02,9.544158426920572313e-02,2.760764567057302776e-03
6.047000000000000000e+03,9.700000000000000000e+01,1.578776041666666782e-02,9.887002309163411828e-02,9.603937377929687436e-02,2.830649312337243928e-03
6.055000000000000000e+03,8.900000000000000000e+01,1.448567708333333391e-02,1.001854583740234422e-01,9.703612365722656674e-02,3.149334716796875488e-03
6.063000000000000000e+03,8.100000000000000000e+01,1.318359375000000000e-02,1.024351760864257860e-01,9.859867502848307375e-02,3.836501057942712234e-03
6.071000000000000000e+03,7.300000000000000000e+01,1.188151041666666609e-02,1.075781422932942655e-01,1.017746831258138085e-01,5.803459167480456982e-03
6.079000000000000000e+03,6.500000000000000000e+01,1.057942708333333391e-02,1.161899139404296843e-01,1.073745493570963522e-01,8.815364583333332171e-03
6.087000000000000000e+03,5.700000000000000000e+01,9.277343750000000000e-03,1.313878672281900972e-01,1.165319183349609322e-01,1.485594889322916501e-02
6.095000000000000000e+03,4.900000000000000000e+01,7.975260416666666088e-03,1.583606974283854052e-01,1.320605845133463463e-01,2.630011291503905890e-02
6.103000000000000000e+03,4.100000000000000000e+01,6.673177083333333044e-03,2.000944641113281131e-01,1.557077952067057180e-01,4.438666890462239500e-02
6.111000000000000000e+03,3.300000000000000000e+01,5.371093750000000000e-03,2.573616963704427052e-01,1.919986633300781176e-01,6.536303304036458761e-02
6.119000000000000000e+03,2.500000000000000000e+01,4.069010416666666956e-03,3.484060506184895600e-01,2.513030741373697974e-01,9.710297648111976265e-02
6.127000000000000000e+03,1.700000000000000000e+01,2.766927083333333478e-03,4.761253336588541774e-01,3.448230753580729391e-01,1.313022583007812383e-01
6.135000000000000000e+03,9.000000000000000000e+00,1.464843750000000000e-03,6.504164632161458792e-01,5.086455322265625023e-01,1.417709309895833769e-01
6.143000000000000000e+03,1.000000000000000000e+00,1.627604166666666576e-04,9.252890624999999813e-01,8.867175944010416977e-01,3.857146809895828365e-02
